id,date,year_week,product_number,prod_category_1,prod_category_2,prod_category_3,prod_category_4,prod_category_5,prod_category_6,prod_category_7,specs,display_size,segment_1,segment_2,segment_3,setmana,sales_units,inventory_units
202231-45402,2022-08-06,202231,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,31,107.0,302.0
202232-45402,2022-08-13,202232,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,32,108.0,323.0
202233-45402,2022-08-20,202233,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,33,98.0,331.0
202234-45402,2022-08-27,202234,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,34,124.0,344.0
202235-45402,2022-09-03,202235,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,35,113.0,323.0
202236-45402,2022-09-10,202236,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,36,199.0,302.0
202237-45402,2022-09-17,202237,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,37,236.0,307.0
202238-45402,2022-09-24,202238,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,38,200.0,353.0
202239-45402,2022-10-01,202239,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,39,170.0,357.0
202240-45402,2022-10-08,202240,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,40,119.0,327.0
202241-45402,2022-10-15,202241,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,41,79.0,349.0
202242-45402,2022-10-22,202242,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,42,177.0,399.0
202243-45402,2022-10-29,202243,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,43,106.0,422.0
202244-45402,2022-11-05,202244,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,44,163.0,506.0
202245-45402,2022-11-12,202245,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,45,113.0,477.0
202246-45402,2022-11-19,202246,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,46,131.0,410.0
202247-45402,2022-11-26,202247,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,47,108.0,562.0
202248-45402,2022-12-03,202248,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,48,155.0,485.0
202249-45402,2022-12-10,202249,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,49,149.0,445.0
202250-45402,2022-12-17,202250,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,50,150.0,426.0
202251-45402,2022-12-24,202251,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,51,47.0,296.0
202252-45402,2022-12-31,202252,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,52,169.0,446.0
202301-45402,2023-01-07,202301,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,1,135.0,362.0
202302-45402,2023-01-14,202302,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,2,206.0,316.0
202303-45402,2023-01-21,202303,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,3,176.0,282.0
202304-45402,2023-01-28,202304,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,4,274.0,272.0
202305-45402,2023-02-04,202305,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,5,148.0,246.0
202306-45402,2023-02-11,202306,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,6,221.0,320.0
202307-45402,2023-02-18,202307,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,7,146.0,314.0
202308-45402,2023-02-25,202308,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,8,113.0,295.0
202309-45402,2023-03-04,202309,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,9,99.0,198.0
202310-45402,2023-03-11,202310,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,10,169.0,247.0
202311-45402,2023-03-18,202311,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,11,99.0,270.0
202312-45402,2023-03-25,202312,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,12,76.0,312.0
202313-45402,2023-04-01,202313,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,13,93.0,323.0
202314-45402,2023-04-08,202314,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,14,92.0,357.0
202315-45402,2023-04-15,202315,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,15,72.0,363.0
202316-45402,2023-04-22,202316,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,16,223.0,339.0
202317-45402,2023-04-29,202317,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,17,113.0,367.0
202318-45402,2023-05-06,202318,45402,0,0,0,1,0,0,0,18,13.5,1,0,0,18,140.0,284.0
202135-46389,2021-09-04,202135,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,35,0.0,47.0
202136-46389,2021-09-11,202136,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,36,37.0,58.0
202137-46389,2021-09-18,202137,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,37,65.0,53.0
202138-46389,2021-09-25,202138,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,38,29.0,46.0
202139-46389,2021-10-02,202139,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,39,43.0,47.0
202140-46389,2021-10-09,202140,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,40,32.0,66.0
202141-46389,2021-10-16,202141,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,41,104.0,64.0
202142-46389,2021-10-23,202142,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,42,129.0,50.0
202144-46389,2021-11-06,202144,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,44,0.0,66.0
202204-46389,2022-01-29,202204,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,4,10.0,122.0
202205-46389,2022-02-05,202205,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,5,23.0,156.0
202206-46389,2022-02-12,202206,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,6,87.0,155.0
202207-46389,2022-02-19,202207,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,7,146.0,203.0
202208-46389,2022-02-26,202208,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,8,88.0,201.0
202209-46389,2022-03-05,202209,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,9,12.0,224.0
202210-46389,2022-03-12,202210,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,10,183.0,290.0
202211-46389,2022-03-19,202211,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,11,97.0,460.0
202212-46389,2022-03-26,202212,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,12,148.0,674.0
202213-46389,2022-04-02,202213,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,13,121.0,809.0
202214-46389,2022-04-09,202214,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,14,138.0,795.0
202215-46389,2022-04-16,202215,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,15,158.0,403.0
202216-46389,2022-04-23,202216,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,16,239.0,577.0
202217-46389,2022-04-30,202217,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,17,177.0,329.0
202218-46389,2022-05-07,202218,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,18,96.0,148.0
202219-46389,2022-05-14,202219,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,19,115.0,370.0
202220-46389,2022-05-21,202220,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,20,156.0,334.0
202221-46389,2022-05-28,202221,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,21,3.0,266.0
202223-46389,2022-06-11,202223,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,23,4.0,259.0
202224-46389,2022-06-18,202224,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,24,36.0,264.0
202225-46389,2022-06-25,202225,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,25,49.0,263.0
202226-46389,2022-07-02,202226,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,26,3.0,238.0
202230-46389,2022-07-30,202230,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,30,3.0,58.0
202231-46389,2022-08-06,202231,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,31,15.0,298.0
202232-46389,2022-08-13,202232,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,32,61.0,260.0
202233-46389,2022-08-20,202233,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,33,83.0,172.0
202234-46389,2022-08-27,202234,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,34,71.0,154.0
202235-46389,2022-09-03,202235,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,35,23.0,191.0
202236-46389,2022-09-10,202236,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,36,56.0,227.0
202237-46389,2022-09-17,202237,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,37,110.0,329.0
202238-46389,2022-09-24,202238,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,38,148.0,249.0
202239-46389,2022-10-01,202239,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,39,32.0,256.0
202240-46389,2022-10-08,202240,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,40,52.0,309.0
202241-46389,2022-10-15,202241,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,41,19.0,114.0
202242-46389,2022-10-22,202242,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,42,109.0,235.0
202243-46389,2022-10-29,202243,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,43,63.0,132.0
202244-46389,2022-11-05,202244,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,44,78.0,341.0
202245-46389,2022-11-12,202245,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,45,44.0,326.0
202246-46389,2022-11-19,202246,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,46,23.0,152.0
202247-46389,2022-11-26,202247,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,47,64.0,393.0
202248-46389,2022-12-03,202248,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,48,63.0,385.0
202249-46389,2022-12-10,202249,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,49,62.0,378.0
202250-46389,2022-12-17,202250,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,50,0.0,381.0
202251-46389,2022-12-24,202251,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,51,25.0,145.0
202252-46389,2022-12-31,202252,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,52,41.0,363.0
202301-46389,2023-01-07,202301,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,1,41.0,392.0
202302-46389,2023-01-14,202302,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,2,38.0,362.0
202303-46389,2023-01-21,202303,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,3,11.0,166.0
202304-46389,2023-01-28,202304,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,4,78.0,332.0
202305-46389,2023-02-04,202305,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,5,11.0,170.0
202306-46389,2023-02-11,202306,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,6,89.0,352.0
202307-46389,2023-02-18,202307,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,7,53.0,328.0
202308-46389,2023-02-25,202308,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,8,134.0,578.0
202309-46389,2023-03-04,202309,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,9,212.0,538.0
202310-46389,2023-03-11,202310,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,10,219.0,417.0
202311-46389,2023-03-18,202311,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,11,334.0,298.0
202312-46389,2023-03-25,202312,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,12,310.0,283.0
202313-46389,2023-04-01,202313,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,13,254.0,249.0
202314-46389,2023-04-08,202314,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,14,68.0,284.0
202315-46389,2023-04-15,202315,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,15,129.0,290.0
202316-46389,2023-04-22,202316,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,16,35.0,194.0
202317-46389,2023-04-29,202317,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,17,52.0,185.0
202318-46389,2023-05-06,202318,46389,0,0,0,1,0,0,0,19,13.5,1,0,0,18,85.0,174.0
202142-48363,2021-10-23,202142,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,42,22.0,269.0
202143-48363,2021-10-30,202143,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,43,47.0,254.0
202144-48363,2021-11-06,202144,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,44,46.0,229.0
202145-48363,2021-11-13,202145,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,45,119.0,188.0
202146-48363,2021-11-20,202146,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,46,114.0,147.0
202147-48363,2021-11-27,202147,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,47,90.0,106.0
202148-48363,2021-12-04,202148,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,48,82.0,69.0
202149-48363,2021-12-11,202149,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,49,125.0,42.0
202150-48363,2021-12-18,202150,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,50,62.0,26.0
202151-48363,2021-12-25,202151,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,51,63.0,25.0
202152-48363,2022-01-01,202152,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,52,45.0,19.0
202201-48363,2022-01-08,202201,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,1,22.0,18.0
202202-48363,2022-01-15,202202,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,2,59.0,18.0
202203-48363,2022-01-22,202203,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,3,69.0,12.0
202204-48363,2022-01-29,202204,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,4,23.0,17.0
202205-48363,2022-02-05,202205,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,5,20.0,37.0
202206-48363,2022-02-12,202206,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,6,23.0,83.0
202233-48363,2022-08-20,202233,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,33,0.0,6.0
202234-48363,2022-08-27,202234,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,34,10.0,16.0
202235-48363,2022-09-03,202235,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,35,6.0,36.0
202236-48363,2022-09-10,202236,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,36,23.0,82.0
202237-48363,2022-09-17,202237,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,37,26.0,84.0
202238-48363,2022-09-24,202238,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,38,36.0,52.0
202239-48363,2022-10-01,202239,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,39,22.0,48.0
202240-48363,2022-10-08,202240,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,40,0.0,68.0
202241-48363,2022-10-15,202241,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,41,8.0,8.0
202242-48363,2022-10-22,202242,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,42,26.0,56.0
202243-48363,2022-10-29,202243,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,43,9.0,432.0
202244-48363,2022-11-05,202244,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,44,22.0,491.0
202245-48363,2022-11-12,202245,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,45,24.0,495.0
202246-48363,2022-11-19,202246,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,46,17.0,436.0
202247-48363,2022-11-26,202247,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,47,8.0,439.0
202248-48363,2022-12-03,202248,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,48,31.0,616.0
202249-48363,2022-12-10,202249,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,49,43.0,648.0
202250-48363,2022-12-17,202250,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,50,48.0,659.0
202251-48363,2022-12-24,202251,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,51,43.0,664.0
202252-48363,2022-12-31,202252,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,52,48.0,409.0
202301-48363,2023-01-07,202301,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,1,50.0,299.0
202302-48363,2023-01-14,202302,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,2,73.0,328.0
202303-48363,2023-01-21,202303,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,3,145.0,737.0
202304-48363,2023-01-28,202304,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,4,53.0,583.0
202305-48363,2023-02-04,202305,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,5,133.0,795.0
202306-48363,2023-02-11,202306,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,6,102.0,711.0
202307-48363,2023-02-18,202307,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,7,76.0,883.0
202308-48363,2023-02-25,202308,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,8,95.0,889.0
202309-48363,2023-03-04,202309,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,9,141.0,830.0
202310-48363,2023-03-11,202310,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,10,192.0,737.0
202311-48363,2023-03-18,202311,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,11,133.0,677.0
202312-48363,2023-03-25,202312,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,12,327.0,657.0
202313-48363,2023-04-01,202313,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,13,151.0,481.0
202314-48363,2023-04-08,202314,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,14,77.0,562.0
202315-48363,2023-04-15,202315,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,15,102.0,540.0
202316-48363,2023-04-22,202316,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,16,96.0,556.0
202317-48363,2023-04-29,202317,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,17,70.0,617.0
202318-48363,2023-05-06,202318,48363,0,0,0,1,0,0,0,20,15.6,1,0,0,18,141.0,545.0
202217-51324,2022-04-30,202217,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,17,10.0,0.0
202218-51324,2022-05-07,202218,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,18,11.0,0.0
202219-51324,2022-05-14,202219,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,19,121.0,2.0
202220-51324,2022-05-21,202220,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,20,44.0,6.0
202221-51324,2022-05-28,202221,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,21,48.0,5.0
202222-51324,2022-06-04,202222,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,22,11.0,7.0
202223-51324,2022-06-11,202223,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,23,10.0,14.0
202224-51324,2022-06-18,202224,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,24,15.0,31.0
202225-51324,2022-06-25,202225,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,25,15.0,65.0
202226-51324,2022-07-02,202226,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,26,25.0,43.0
202227-51324,2022-07-09,202227,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,27,15.0,46.0
202228-51324,2022-07-16,202228,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,28,19.0,0.0
202229-51324,2022-07-23,202229,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,29,25.0,54.0
202230-51324,2022-07-30,202230,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,30,51.0,45.0
202231-51324,2022-08-06,202231,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,31,10.0,46.0
202232-51324,2022-08-13,202232,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,32,17.0,0.0
202233-51324,2022-08-20,202233,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,33,20.0,118.0
202234-51324,2022-08-27,202234,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,34,42.0,111.0
202235-51324,2022-09-03,202235,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,35,20.0,127.0
202236-51324,2022-09-10,202236,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,36,15.0,69.0
202237-51324,2022-09-17,202237,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,37,207.0,142.0
202238-51324,2022-09-24,202238,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,38,110.0,140.0
202239-51324,2022-10-01,202239,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,39,88.0,122.0
202240-51324,2022-10-08,202240,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,40,46.0,150.0
202241-51324,2022-10-15,202241,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,41,42.0,144.0
202242-51324,2022-10-22,202242,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,42,69.0,105.0
202243-51324,2022-10-29,202243,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,43,12.0,163.0
202244-51324,2022-11-05,202244,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,44,43.0,132.0
202245-51324,2022-11-12,202245,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,45,49.0,181.0
202246-51324,2022-11-19,202246,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,46,55.0,97.0
202247-51324,2022-11-26,202247,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,47,22.0,124.0
202248-51324,2022-12-03,202248,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,48,17.0,206.0
202249-51324,2022-12-10,202249,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,49,102.0,82.0
202250-51324,2022-12-17,202250,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,50,136.0,150.0
202251-51324,2022-12-24,202251,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,51,68.0,92.0
202252-51324,2022-12-31,202252,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,52,39.0,167.0
202301-51324,2023-01-07,202301,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,1,6.0,188.0
202302-51324,2023-01-14,202302,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,2,71.0,146.0
202303-51324,2023-01-21,202303,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,3,44.0,64.0
202304-51324,2023-01-28,202304,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,4,43.0,143.0
202305-51324,2023-02-04,202305,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,5,66.0,74.0
202306-51324,2023-02-11,202306,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,6,10.0,198.0
202307-51324,2023-02-18,202307,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,7,80.0,142.0
202308-51324,2023-02-25,202308,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,8,28.0,114.0
202309-51324,2023-03-04,202309,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,9,11.0,144.0
202310-51324,2023-03-11,202310,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,10,32.0,217.0
202311-51324,2023-03-18,202311,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,11,126.0,157.0
202312-51324,2023-03-25,202312,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,12,179.0,105.0
202313-51324,2023-04-01,202313,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,13,92.0,67.0
202314-51324,2023-04-08,202314,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,14,33.0,71.0
202315-51324,2023-04-15,202315,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,15,16.0,111.0
202316-51324,2023-04-22,202316,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,16,15.0,137.0
202317-51324,2023-04-29,202317,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,17,29.0,138.0
202318-51324,2023-05-06,202318,51324,0,1,0,0,0,0,0,21,15.6,0,1,0,18,43.0,127.0
202203-57246,2022-01-22,202203,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,3,6.0,385.0
202204-57246,2022-01-29,202204,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,4,39.0,361.0
202205-57246,2022-02-05,202205,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,5,103.0,321.0
202206-57246,2022-02-12,202206,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,6,62.0,277.0
202207-57246,2022-02-19,202207,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,7,96.0,216.0
202208-57246,2022-02-26,202208,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,8,169.0,145.0
202209-57246,2022-03-05,202209,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,9,127.0,101.0
202210-57246,2022-03-12,202210,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,10,75.0,70.0
202211-57246,2022-03-19,202211,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,11,52.0,45.0
202212-57246,2022-03-26,202212,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,12,54.0,411.0
202213-57246,2022-04-02,202213,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,13,28.0,404.0
202214-57246,2022-04-09,202214,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,14,17.0,401.0
202215-57246,2022-04-16,202215,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,15,19.0,393.0
202216-57246,2022-04-23,202216,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,16,85.0,368.0
202217-57246,2022-04-30,202217,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,17,13.0,351.0
202218-57246,2022-05-07,202218,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,18,4.0,332.0
202219-57246,2022-05-14,202219,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,19,31.0,329.0
202220-57246,2022-05-21,202220,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,20,73.0,315.0
202221-57246,2022-05-28,202221,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,21,15.0,308.0
202222-57246,2022-06-04,202222,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,22,27.0,283.0
202223-57246,2022-06-11,202223,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,23,78.0,283.0
202224-57246,2022-06-18,202224,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,24,21.0,318.0
202225-57246,2022-06-25,202225,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,25,63.0,373.0
202226-57246,2022-07-02,202226,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,26,175.0,345.0
202227-57246,2022-07-09,202227,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,27,73.0,211.0
202228-57246,2022-07-16,202228,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,28,19.0,216.0
202229-57246,2022-07-23,202229,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,29,85.0,191.0
202230-57246,2022-07-30,202230,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,30,31.0,181.0
202231-57246,2022-08-06,202231,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,31,42.0,393.0
202232-57246,2022-08-13,202232,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,32,72.0,277.0
202233-57246,2022-08-20,202233,57246,0,1,0,0,0,0,0,22,15.6,0,1,0,33,133.0,211.0
