,id,date,year_week,product_number,prod_category_1,prod_category_2,prod_category_3,prod_category_4,prod_category_5,prod_category_6,prod_category_7,specs,display_size,segment_1,segment_2,segment_3,setmana,sales_units,inventory_units
2232,202237-62181,2022-09-17,202237,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,37,0.0,68.0
2233,202238-62181,2022-09-24,202238,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,38,0.0,17.0
2234,202239-62181,2022-10-01,202239,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,39,2.0,65.0
2235,202240-62181,2022-10-08,202240,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,40,4.0,10.0
2236,202241-62181,2022-10-15,202241,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,41,22.0,32.0
2237,202242-62181,2022-10-22,202242,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,42,0.0,9.0
2238,202243-62181,2022-10-29,202243,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,43,8.0,20.0
2239,202244-62181,2022-11-05,202244,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,44,0.0,16.0
2240,202245-62181,2022-11-12,202245,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,45,0.0,21.0
2241,202246-62181,2022-11-19,202246,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,46,0.0,33.0
2242,202247-62181,2022-11-26,202247,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,47,0.0,36.0
2243,202248-62181,2022-12-03,202248,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,48,3.0,28.0
2244,202249-62181,2022-12-10,202249,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,49,0.0,39.0
2245,202250-62181,2022-12-17,202250,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,50,0.0,40.0
2246,202251-62181,2022-12-24,202251,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,51,13.0,19.0
2247,202252-62181,2022-12-31,202252,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,52,9.0,26.0
2248,202301-62181,2023-01-07,202301,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,1,5.0,11.0
2249,202302-62181,2023-01-14,202302,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,2,0.0,28.0
2250,202303-62181,2023-01-21,202303,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,3,22.0,58.0
2251,202304-62181,2023-01-28,202304,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,4,4.0,42.0
2252,202305-62181,2023-02-04,202305,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,5,31.0,74.0
2253,202306-62181,2023-02-11,202306,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,6,2.0,70.0
2254,202307-62181,2023-02-18,202307,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,7,6.0,129.0
2255,202308-62181,2023-02-25,202308,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,8,25.0,129.0
2256,202309-62181,2023-03-04,202309,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,9,65.0,74.0
2257,202310-62181,2023-03-11,202310,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,10,39.0,61.0
2258,202311-62181,2023-03-18,202311,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,11,4.0,86.0
2259,202312-62181,2023-03-25,202312,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,12,0.0,86.0
2260,202313-62181,2023-04-01,202313,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,13,92.0,75.33333333333333
2261,202314-62181,2023-04-08,202314,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,14,40.0,64.66666666666667
2262,202315-62181,2023-04-15,202315,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,15,43.0,54.0
2263,202316-62181,2023-04-22,202316,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,16,19.0,25.0
2264,202317-62181,2023-04-29,202317,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,17,2.0,51.0
2265,202318-62181,2023-05-06,202318,62181,0,0,0,0,1,0,0,25,14.0,0,1,0,18,11.0,20.0
2266,202216-64155,2022-04-23,202216,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,16,37.0,24.0
2267,202217-64155,2022-04-30,202217,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,17,6.0,28.0
2268,202218-64155,2022-05-07,202218,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,18,25.0,11.0
2269,202219-64155,2022-05-14,202219,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,19,5.0,33.0
2270,202220-64155,2022-05-21,202220,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,20,18.0,6.0
2271,202221-64155,2022-05-28,202221,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,21,4.0,59.0
2272,202222-64155,2022-06-04,202222,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,22,0.0,5.0
2273,202223-64155,2022-06-11,202223,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,23,12.0,51.0
2274,202224-64155,2022-06-18,202224,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,24,19.0,8.0
2275,202225-64155,2022-06-25,202225,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,25,7.0,75.0
2276,202226-64155,2022-07-02,202226,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,26,41.0,14.0
2277,202227-64155,2022-07-09,202227,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,27,7.0,145.0
2278,202228-64155,2022-07-16,202228,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,28,58.0,30.0
2279,202229-64155,2022-07-23,202229,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,29,59.0,74.0
2280,202230-64155,2022-07-30,202230,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,30,47.0,28.0
2281,202231-64155,2022-08-06,202231,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,31,23.0,48.0
2282,202232-64155,2022-08-13,202232,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,32,99.0,20.0
2283,202233-64155,2022-08-20,202233,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,33,15.0,227.0
2284,202234-64155,2022-08-27,202234,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,34,18.0,47.0
2285,202235-64155,2022-09-03,202235,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,35,40.0,24.0
2286,202236-64155,2022-09-10,202236,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,36,62.0,159.0
2287,202237-64155,2022-09-17,202237,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,37,30.0,101.5
2288,202238-64155,2022-09-24,202238,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,38,91.0,44.0
2289,202239-64155,2022-10-01,202239,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,39,15.0,186.0
2290,202240-64155,2022-10-08,202240,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,40,45.0,44.0
2291,202241-64155,2022-10-15,202241,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,41,88.0,55.0
2292,202242-64155,2022-10-22,202242,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,42,58.0,121.0
2293,202243-64155,2022-10-29,202243,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,43,60.0,80.0
2294,202244-64155,2022-11-05,202244,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,44,138.0,30.0
2295,202245-64155,2022-11-12,202245,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,45,40.0,164.0
2296,202246-64155,2022-11-19,202246,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,46,82.0,25.0
2297,202247-64155,2022-11-26,202247,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,47,39.0,94.0
2298,202248-64155,2022-12-03,202248,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,48,72.0,127.0
2299,202249-64155,2022-12-10,202249,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,49,69.0,33.0
2300,202250-64155,2022-12-17,202250,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,50,59.0,61.0
2301,202251-64155,2022-12-24,202251,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,51,104.0,60.0
2302,202252-64155,2022-12-31,202252,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,52,52.0,33.0
2303,202301-64155,2023-01-07,202301,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,1,61.0,120.0
2304,202302-64155,2023-01-14,202302,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,2,17.0,91.0
2305,202303-64155,2023-01-21,202303,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,3,25.0,26.0
2306,202304-64155,2023-01-28,202304,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,4,0.0,120.0
2307,202305-64155,2023-02-04,202305,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,5,39.0,36.0
2308,202306-64155,2023-02-11,202306,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,6,66.0,103.0
2309,202307-64155,2023-02-18,202307,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,7,17.0,68.0
2310,202308-64155,2023-02-25,202308,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,8,42.0,61.0
2311,202309-64155,2023-03-04,202309,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,9,148.0,51.0
2312,202310-64155,2023-03-11,202310,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,10,85.0,114.0
2313,202311-64155,2023-03-18,202311,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,11,22.0,55.0
2314,202312-64155,2023-03-25,202312,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,12,20.0,118.0
2315,202313-64155,2023-04-01,202313,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,13,45.0,61.0
2316,202314-64155,2023-04-08,202314,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,14,34.5,115.0
2317,202315-64155,2023-04-15,202315,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,15,24.0,103.0
2318,202316-64155,2023-04-22,202316,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,16,47.0,91.0
2319,202317-64155,2023-04-29,202317,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,17,64.0,38.0
2320,202318-64155,2023-05-06,202318,64155,0,0,0,0,1,0,0,26,14.0,0,1,0,18,33.0,121.0
2321,202207-65142,2022-02-19,202207,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,7,33.0,25.0
2322,202208-65142,2022-02-26,202208,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,8,20.0,44.0
2323,202209-65142,2022-03-05,202209,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,9,75.0,61.0
2324,202210-65142,2022-03-12,202210,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,10,46.0,29.0
2325,202211-65142,2022-03-19,202211,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,11,59.0,39.0
2326,202212-65142,2022-03-26,202212,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,12,109.0,52.0
2327,202213-65142,2022-04-02,202213,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,13,37.0,41.0
2328,202214-65142,2022-04-09,202214,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,14,75.0,24.0
2329,202215-65142,2022-04-16,202215,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,15,29.0,69.0
2330,202216-65142,2022-04-23,202216,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,16,67.0,11.0
2331,202217-65142,2022-04-30,202217,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,17,69.0,66.0
2332,202218-65142,2022-05-07,202218,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,18,16.0,98.0
2333,202219-65142,2022-05-14,202219,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,19,36.0,6.0
2334,202220-65142,2022-05-21,202220,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,20,87.0,52.0
2335,202221-65142,2022-05-28,202221,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,21,33.0,177.0
2336,202222-65142,2022-06-04,202222,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,22,47.0,5.0
2337,202223-65142,2022-06-11,202223,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,23,44.0,145.0
2338,202224-65142,2022-06-18,202224,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,24,32.0,10.0
2339,202225-65142,2022-06-25,202225,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,25,0.0,72.0
2340,202226-65142,2022-07-02,202226,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,26,7.0,103.0
2341,202227-65142,2022-07-09,202227,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,27,14.0,21.0
2342,202228-65142,2022-07-16,202228,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,28,25.0,122.0
2343,202229-65142,2022-07-23,202229,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,29,33.0,30.0
2344,202230-65142,2022-07-30,202230,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,30,23.0,130.0
2345,202231-65142,2022-08-06,202231,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,31,69.0,59.0
2346,202232-65142,2022-08-13,202232,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,32,51.0,80.0
2347,202233-65142,2022-08-20,202233,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,33,33.0,68.0
2348,202234-65142,2022-08-27,202234,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,34,50.0,71.0
2349,202235-65142,2022-09-03,202235,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,35,26.0,118.0
2350,202236-65142,2022-09-10,202236,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,36,66.0,102.0
2351,202237-65142,2022-09-17,202237,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,37,127.0,109.0
2352,202238-65142,2022-09-24,202238,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,38,121.0,120.0
2353,202239-65142,2022-10-01,202239,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,39,116.0,106.0
2354,202240-65142,2022-10-08,202240,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,40,111.0,137.0
2355,202241-65142,2022-10-15,202241,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,41,84.0,112.0
2356,202242-65142,2022-10-22,202242,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,42,43.0,131.0
2357,202243-65142,2022-10-29,202243,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,43,90.0,89.0
2358,202244-65142,2022-11-05,202244,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,44,66.0,128.0
2359,202245-65142,2022-11-12,202245,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,45,78.0,119.0
2360,202246-65142,2022-11-19,202246,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,46,44.0,106.0
2361,202247-65142,2022-11-26,202247,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,47,61.0,187.0
2362,202248-65142,2022-12-03,202248,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,48,61.0,81.0
2363,202249-65142,2022-12-10,202249,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,49,64.0,169.0
2364,202250-65142,2022-12-17,202250,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,50,28.0,83.0
2365,202251-65142,2022-12-24,202251,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,51,54.0,173.0
2366,202252-65142,2022-12-31,202252,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,52,19.0,135.0
2367,202301-65142,2023-01-07,202301,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,1,37.0,198.0
2368,202302-65142,2023-01-14,202302,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,2,52.0,95.0
2369,202303-65142,2023-01-21,202303,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,3,97.0,98.0
2370,202304-65142,2023-01-28,202304,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,4,30.0,74.0
2371,202305-65142,2023-02-04,202305,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,5,74.0,57.0
2372,202306-65142,2023-02-11,202306,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,6,26.0,43.0
2373,202307-65142,2023-02-18,202307,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,7,49.0,50.0
2374,202308-65142,2023-02-25,202308,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,8,13.0,39.0
2375,202309-65142,2023-03-04,202309,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,9,79.0,22.0
2376,202310-65142,2023-03-11,202310,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,10,11.0,60.0
2377,202311-65142,2023-03-18,202311,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,11,70.0,9.0
2378,202312-65142,2023-03-25,202312,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,12,16.0,88.0
2379,202313-65142,2023-04-01,202313,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,13,3.0,4.0
2380,202314-65142,2023-04-08,202314,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,14,13.0,98.0
2381,202315-65142,2023-04-15,202315,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,15,42.0,1.0
2382,202316-65142,2023-04-22,202316,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,16,36.0,167.0
2383,202317-65142,2023-04-29,202317,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,17,30.0,2.0
2384,202318-65142,2023-05-06,202318,65142,1,0,0,0,0,0,0,27,14.0,1,0,0,18,68.0,94.0
2385,202142-73038,2021-10-23,202142,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,42,19.0,5.0
2386,202143-73038,2021-10-30,202143,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,43,24.0,77.0
2387,202144-73038,2021-11-06,202144,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,44,29.5,12.0
2388,202145-73038,2021-11-13,202145,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,45,35.0,48.0
2389,202146-73038,2021-11-20,202146,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,46,46.0,8.0
2390,202147-73038,2021-11-27,202147,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,47,19.0,34.0
2391,202148-73038,2021-12-04,202148,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,48,76.0,7.0
2392,202149-73038,2021-12-11,202149,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,49,18.0,40.0
2393,202150-73038,2021-12-18,202150,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,50,63.0,12.0
2394,202151-73038,2021-12-25,202151,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,51,10.0,19.0
2395,202152-73038,2022-01-01,202152,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,52,0.0,26.0
2396,202201-73038,2022-01-08,202201,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,1,8.0,83.0
2397,202202-73038,2022-01-15,202202,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,2,26.0,56.0
2398,202203-73038,2022-01-22,202203,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,3,15.0,71.0
2399,202204-73038,2022-01-29,202204,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,4,53.0,45.0
2400,202205-73038,2022-02-05,202205,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,5,25.0,90.0
2401,202206-73038,2022-02-12,202206,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,6,18.0,40.0
2402,202207-73038,2022-02-19,202207,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,7,45.0,48.0
2403,202208-73038,2022-02-26,202208,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,8,14.0,61.0
2404,202209-73038,2022-03-05,202209,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,9,15.0,34.0
2405,202210-73038,2022-03-12,202210,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,10,14.0,117.0
2406,202211-73038,2022-03-19,202211,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,11,17.0,23.0
2407,202212-73038,2022-03-26,202212,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,12,43.0,89.0
2408,202213-73038,2022-04-02,202213,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,13,10.0,25.0
2409,202214-73038,2022-04-09,202214,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,14,10.0,77.0
2410,202215-73038,2022-04-16,202215,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,15,10.0,22.0
2411,202216-73038,2022-04-23,202216,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,16,32.0,50.0
2412,202217-73038,2022-04-30,202217,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,17,11.0,31.0
2413,202218-73038,2022-05-07,202218,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,18,84.0,53.0
2414,202219-73038,2022-05-14,202219,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,19,18.0,59.0
2415,202220-73038,2022-05-21,202220,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,20,48.0,86.0
2416,202221-73038,2022-05-28,202221,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,21,8.0,64.0
2417,202222-73038,2022-06-04,202222,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,22,41.0,125.0
2418,202223-73038,2022-06-11,202223,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,23,9.0,98.0
2419,202224-73038,2022-06-18,202224,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,24,10.0,52.0
2420,202225-73038,2022-06-25,202225,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,25,68.0,67.0
2421,202226-73038,2022-07-02,202226,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,26,10.0,169.0
2422,202227-73038,2022-07-09,202227,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,27,3.0,72.0
2423,202228-73038,2022-07-16,202228,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,28,45.0,49.0
2424,202229-73038,2022-07-23,202229,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,29,62.0,99.0
2425,202230-73038,2022-07-30,202230,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,30,44.0,82.0
2426,202231-73038,2022-08-06,202231,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,31,26.0,61.0
2427,202232-73038,2022-08-13,202232,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,32,39.0,55.0
2428,202233-73038,2022-08-20,202233,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,33,9.0,78.0
2429,202234-73038,2022-08-27,202234,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,34,5.0,53.0
2430,202235-73038,2022-09-03,202235,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,35,36.0,60.5
2431,202236-73038,2022-09-10,202236,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,36,6.0,68.0
2432,202237-73038,2022-09-17,202237,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,37,23.0,41.0
2433,202238-73038,2022-09-24,202238,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,38,17.0,31.0
2434,202239-73038,2022-10-01,202239,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,39,10.0,58.0
2435,202240-73038,2022-10-08,202240,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,40,23.0,55.0
2436,202241-73038,2022-10-15,202241,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,41,15.0,19.0
2437,202242-73038,2022-10-22,202242,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,42,8.0,74.0
2438,202243-73038,2022-10-29,202243,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,43,46.0,28.0
2439,202244-73038,2022-11-05,202244,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,44,0.0,20.0
2440,202245-73038,2022-11-12,202245,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,45,3.0,133.0
2441,202246-73038,2022-11-19,202246,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,46,30.0,18.0
2442,202247-73038,2022-11-26,202247,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,47,16.0,36.0
2443,202248-73038,2022-12-03,202248,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,48,2.0,132.0
2444,202249-73038,2022-12-10,202249,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,49,31.0,21.0
2445,202250-73038,2022-12-17,202250,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,50,7.0,74.0
2446,202251-73038,2022-12-24,202251,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,51,40.0,83.0
2447,202252-73038,2022-12-31,202252,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,52,42.0,38.0
2448,202301-73038,2023-01-07,202301,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,1,8.0,156.0
2449,202302-73038,2023-01-14,202302,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,2,2.0,117.5
2450,202304-73038,2023-01-28,202304,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,4,16.0,79.0
2451,202305-73038,2023-02-04,202305,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,5,8.0,176.0
2452,202306-73038,2023-02-11,202306,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,6,31.0,41.0
2453,202307-73038,2023-02-18,202307,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,7,18.0,168.0
2454,202308-73038,2023-02-25,202308,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,8,46.0,121.0
2455,202309-73038,2023-03-04,202309,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,9,15.0,127.0
2456,202310-73038,2023-03-11,202310,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,10,11.0,133.0
2457,202311-73038,2023-03-18,202311,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,11,7.0,138.0
2458,202312-73038,2023-03-25,202312,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,12,6.0,22.0
2459,202313-73038,2023-04-01,202313,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,13,28.0,112.0
2460,202314-73038,2023-04-08,202314,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,14,16.0,125.0
2461,202315-73038,2023-04-15,202315,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,15,5.0,34.0
2462,202316-73038,2023-04-22,202316,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,16,19.0,109.0
2463,202317-73038,2023-04-29,202317,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,17,51.0,59.0
2464,202318-73038,2023-05-06,202318,73038,0,0,0,0,1,0,0,28,15.6,0,1,0,18,4.0,68.0
2465,202152-75012,2022-01-01,202152,75012,0,0,0,0,1,0,0,29,15.6,0,1,0,52,19.0,170.0
2466,202201-75012,2022-01-08,202201,75012,0,0,0,0,1,0,0,29,15.6,0,1,0,1,27.0,29.0
2467,202202-75012,2022-01-15,202202,75012,0,0,0,0,1,0,0,29,15.6,0,1,0,2,8.0,58.0
2468,202203-75012,2022-01-22,202203,75012,0,0,0,0,1,0,0,29,15.6,0,1,0,3,25.0,154.0
2469,202204-75012,2022-01-29,202204,75012,0,0,0,0,1,0,0,29,15.6,0,1,0,4,15.0,18.0
2470,202205-75012,2022-02-05,202205,75012,0,0,0,0,1,0,0,29,15.6,0,1,0,5,27.0,26.0
